"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Neoacrodontium"	"pH"	"acidic"	"pHacidic"	-0.608788546621949	1.66090031162947	0.936427681200036	0.950126727737968	0.14514119509472	0.249677412990327	NA	"abundance"	23	13
"Botrytis"	"pH"	"acidic"	"pHacidic"	-0.590843614270146	1.64406406857993	0.944521978321064	0.957339082411015	0.518542881095143	0.595333252313361	NA	"abundance"	23	11
"Venturiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.635352873134066	2.59090304438351	0.951957271089327	0.961547319035333	0.538454704992924	0.615072765782431	NA	"abundance"	23	8
"Cistella"	"pH"	"acidic"	"pHacidic"	0.0777253815061126	1.33652203358824	0.953625199002086	0.961547319035333	0.668506223867841	0.73181173749169	NA	"prevalence"	23	21
"Infundichalara"	"pH"	"acidic"	"pHacidic"	0.0777253815061115	1.33652203358824	0.953625199002087	0.961547319035333	0.282490587496625	0.368576883912075	NA	"prevalence"	23	21
"Spizellomycetales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.077725381506113	1.33652203358824	0.953625199002086	0.961547319035333	0.226124767225407	0.316465170596332	NA	"prevalence"	23	21
"Clavulinopsis"	"pH"	"acidic"	"pHacidic"	-0.515864805181709	0.962594046330072	0.965391011326755	0.97240111203141	0.994740390608009	0.994740390608009	NA	"abundance"	23	19
"GS02_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.377077783406952	2.67210663331307	0.974706602681721	0.980766954615494	0.994740390608009	0.994740390608009	NA	"abundance"	23	4
"Hypholoma"	"pH"	"acidic"	"pHacidic"	-0.458921368373242	0.692571631063057	0.984977838090257	0.99007606706588	0.297312131290027	0.381034172695429	NA	"abundance"	23	20
"Heterophoma"	"pH"	"acidic"	"pHacidic"	-0.45576106075928	1.50852263864039	0.99141047919888	0.995320147600804	0.808275200316351	0.841771289698831	NA	"abundance"	23	9
"Spirosphaera"	"pH"	"acidic"	"pHacidic"	-0.51479440144078	3.99740832323106	0.992245008112851	0.995320147600804	0.260145252257875	0.348064712511695	NA	"abundance"	23	5
"Basidiomycota_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.481908021523761	1.39328155019508	0.994862429995808	0.996915809624282	0.276081153473213	0.36391068308042	NA	"abundance"	23	13
"Cutaneotrichosporon"	"pH"	"acidic"	"pHacidic"	-0.469235185005435	2.43027400177863	0.9989244499587	0.999954268979276	0.0653594099002067	0.166421757367048	NA	"abundance"	23	7
"Coleophoma"	"pH"	"acidic"	"pHacidic"	-0.472678845958585	0.859996278271674	1	1	0.0633292985063593	0.166421757367048	NA	"abundance"	23	14
"Acarosporales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.30133901856029	1.33652203358824	0.0012894944901996	0.0231870212959969	0.000318624107720877	0.00497742525034235	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	12
"Botryobasidium"	"pH"	"acidic"	"pHacidic"	4.30133901856029	1.33652203358824	0.0012894944901996	0.0231870212959969	4.12884697591487e-05	0.000852311982885283	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	12
"Lentitheciaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.92994826713896	1.04623253170039	0.00510274268738662	0.0604239408469806	0.0168935706765703	0.0781158708084609	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	11
"Pleosporales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-3.12312209916941	1.14534042483403	0.00639504639696106	0.0620959005144919	0.0152804482135525	0.072973618874229	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	9
"Triscelophorus"	"pH"	"acidic"	"pHacidic"	-3.12312209916941	1.14534042483403	0.00639504639696101	0.0620959005144919	0.0024845933571388	0.0256843885268878	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	9
"Diademospora"	"pH"	"acidic"	"pHacidic"	2.46116423286697	0.984624135960383	0.0124334407577095	0.0895427953688276	0.0103094787498845	0.0669536934543063	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	11
"Plectosphaerella"	"pH"	"acidic"	"pHacidic"	-2.46116423286697	0.984624135960383	0.0124334407577095	0.0895427953688276	0.000646055374888155	0.00910780504110618	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	12
"Branch01_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.7246751314499	1.12059971856323	0.0150387851343188	0.090292380167545	0.00119850084087103	0.0153940774671879	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	15
"Entomortierella"	"pH"	"acidic"	"pHacidic"	4.78373749420125	2.08435809233031	0.0217293943163349	0.119204756390746	1.2152249428965e-08	1.00342859570597e-06	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	15
"GS21_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.78373749420125	2.08435809233032	0.0217293943163353	0.119204756390746	1.79496928209844e-05	0.000432288435438706	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	15
"Hyphodiscus"	"pH"	"acidic"	"pHacidic"	4.78373749420125	2.08435809233031	0.0217293943163351	0.119204756390746	1.17871102993661e-05	0.000296215206653634	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	15
"Neonectria"	"pH"	"acidic"	"pHacidic"	-2.07941677418465	0.954245060154887	0.0293225775259872	0.140275519115423	0.0080228219793792	0.0553971907313887	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	13
"Crocicreas"	"pH"	"acidic"	"pHacidic"	4.38529052648098	2.07086633253366	0.0342079766500792	0.143510777222399	0.000228515115891614	0.00388475697015744	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	16
"Fusarium"	"pH"	"acidic"	"pHacidic"	-4.17235086188431	2.14432232713229	0.0516827769001906	0.179870883046906	0.000108844219876225	0.00196599872151432	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	16
"Humicolopsis"	"pH"	"acidic"	"pHacidic"	4.02483287733326	2.06533336488932	0.0513244496829766	0.179870883046906	5.72671293008753e-06	0.000174212635452136	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	17
"Tetracladium"	"pH"	"acidic"	"pHacidic"	-4.1723508618843	2.14432232713229	0.0516827769001909	0.179870883046906	0.00486710151305925	0.0402996672667837	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	16
"Tyrannosorus"	"pH"	"acidic"	"pHacidic"	4.02483287733326	2.06533336488932	0.0513244496829765	0.179870883046906	0.000306967685403503	0.00492853672675624	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	17
"Laetinaevia"	"pH"	"acidic"	"pHacidic"	-2.11180681852709	1.10635772523327	0.0562889242199318	0.18747840489614	0.0262868298309303	0.0985846900886283	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	16
"Chaetospermum"	"pH"	"acidic"	"pHacidic"	-2.01484691776423	1.11034151929156	0.0695824666778408	0.209220682726449	0.0150642282050899	0.0725593658545164	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	6
"Clavaria"	"pH"	"acidic"	"pHacidic"	2.01484691776424	1.11034151929156	0.0695824666778397	0.209220682726449	0.00196100902663243	0.0231319023957866	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	17
"Knufia"	"pH"	"acidic"	"pHacidic"	-3.85014759506428	2.14237146441886	0.0723129419325741	0.209220682726449	1.94415360477151e-08	1.24857864839771e-06	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	17
"Leotiomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.67546231279533	2.06533336488933	0.0751418382144411	0.209220682726449	2.12228102203227e-07	9.43598792872809e-06	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	18
"Sclerostagonospora"	"pH"	"acidic"	"pHacidic"	-3.85014759506428	2.14237146441885	0.0723129419325735	0.209220682726449	8.43549535849419e-05	0.00157281171522892	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	17
"Sporormiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.01484691776424	1.11034151929156	0.0695824666778409	0.209220682726449	0.0125976649854223	0.0682318091614874	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	6
"Tympanidaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.68727336333881	0.943858859509607	0.0738352174246927	0.209220682726449	0.000586694467785698	0.00869511288154188	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	15
"Cephalothecaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.31500466364759	2.07086633253366	0.109425306496397	0.266332367995562	1.2443324395317e-06	4.49515093780828e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	19
"Serendipitaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.3150046636476	2.07086633253366	0.109425306496396	0.266332367995562	9.67452795630486e-06	0.000254176234488373	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	19
"Syncephalis"	"pH"	"acidic"	"pHacidic"	3.31500466364759	2.07086633253366	0.109425306496397	0.266332367995562	2.58101731351879e-05	0.000596731202885543	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	19
"Kodamaea"	"pH"	"acidic"	"pHacidic"	-3.18809100157438	2.15082717953855	0.138270396743391	0.290784150738133	9.24933503965164e-06	0.000254176234488373	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	19
"Pezizellaster"	"pH"	"acidic"	"pHacidic"	-3.18809100157438	2.15082717953855	0.138270396743392	0.290784150738133	2.62155449570756e-07	1.08232749894212e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	19
"Pseudoplectania"	"pH"	"acidic"	"pHacidic"	1.65438926861651	1.12059971856323	0.13985190359908	0.290784150738133	7.79391811267516e-06	0.000225244233456312	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	18
"Talaromyces"	"pH"	"acidic"	"pHacidic"	-3.18809100157438	2.15082717953855	0.138270396743392	0.290784150738133	0.000117613665367666	0.002060021169167	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	19
"Tolypocladium"	"pH"	"acidic"	"pHacidic"	1.65438926861651	1.12059971856323	0.13985190359908	0.290784150738133	0.000758905321444736	0.0104439827570252	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	18
"Mycena"	"pH"	"acidic"	"pHacidic"	2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	4.90619048876262e-06	0.000157543227916933	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	20
"Myxozyma"	"pH"	"acidic"	"pHacidic"	2.91655769592732	2.0843580923303	0.161735203703523	0.299133110087859	0.00597595681916108	0.0442833723266039	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	20
"Phialocephala"	"pH"	"acidic"	"pHacidic"	2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	3.51869587270626e-05	0.000782233159393929	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	20
"Mallocybe"	"pH"	"acidic"	"pHacidic"	-1.09515691387476	0.939491558144335	0.243739374457913	0.39511007111625	0.000925251150507567	0.012437096860311	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	16
"Chaetothyriales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.43278741436952	2.11406930564044	0.249830786338914	0.400306424975391	7.40417045985708e-05	0.00142653684193246	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	21
"Trechispora"	"pH"	"acidic"	"pHacidic"	2.43278741436952	2.11406930564043	0.249830786338913	0.400306424975391	3.6802467310304e-05	0.000787845411309471	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	21
"Sclerococcum"	"pH"	"acidic"	"pHacidic"	1.25594230089699	1.14534042483403	0.27283080103208	0.420676131141224	2.97753371958365e-08	1.72101448991935e-06	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	19
"Lecythophora"	"pH"	"acidic"	"pHacidic"	-0.93358989913621	0.865760335586857	0.280879012948083	0.4288262917808	0.00210521164038546	0.0243362465628559	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	14
"Cadophora"	"pH"	"acidic"	"pHacidic"	-2.3375595086201	2.19318862994911	0.286501884003439	0.436039701202726	0.0104905768510198	0.0671480626457779	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	21
"GS12_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.857346198236705	0.837760556349909	0.30612888883824	0.451323188094324	0.00302846466942075	0.0294498936324799	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	11
"Amorphothecaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.06800276635491	1.14857758470633	0.352449701205693	0.496703425066371	0.0108205504249543	0.0679812841915609	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	4
"Hygrophorus"	"pH"	"acidic"	"pHacidic"	1.0680027663549	1.14857758470633	0.352449701205694	0.496703425066371	0.00105264029343344	0.0138278656728302	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	4
"Archaeorhizomyces"	"pH"	"acidic"	"pHacidic"	1.73834076888243	2.19525257785293	0.42844017082365	0.569371144934168	6.62203625267921e-11	1.56838363037555e-08	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Babjevia"	"pH"	"acidic"	"pHacidic"	1.73834076888242	2.19525257785293	0.42844017082365	0.569371144934168	0.00575859125156275	0.0432268278364061	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Leucosporidium"	"pH"	"acidic"	"pHacidic"	1.73834076888242	2.19525257785293	0.42844017082365	0.569371144934168	2.28047632799822e-06	7.75361951519393e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Meliniomyces"	"pH"	"acidic"	"pHacidic"	1.73834076888242	2.19525257785293	0.42844017082365	0.569371144934168	8.14039946561707e-11	1.56838363037555e-08	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Podila"	"pH"	"acidic"	"pHacidic"	1.73834076888242	2.19525257785293	0.42844017082365	0.569371144934168	6.67426780509572e-10	9.64431697836332e-08	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Rhizidium"	"pH"	"acidic"	"pHacidic"	1.73834076888242	2.19525257785293	0.42844017082365	0.569371144934168	6.15515871604799e-09	5.92946956312623e-07	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Inocybe"	"pH"	"acidic"	"pHacidic"	-1.66061536335122	2.26984968317084	0.464414540945118	0.599662924544826	0.0042933656325892	0.0381779282405624	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Preussia"	"pH"	"acidic"	"pHacidic"	-1.66061536335123	2.26984968317083	0.464414540945114	0.599662924544826	0.0127420933304427	0.0682318091614874	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Sordariales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-1.66061536335122	2.26984968317084	0.464414540945118	0.599662924544826	0.00344179016576762	0.0326123723903883	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Sporormiella"	"pH"	"acidic"	"pHacidic"	-1.66061536335122	2.26984968317084	0.464414540945118	0.599662924544826	0.0195493124798629	0.0889724615225257	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	22
"Herpotrichiellaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	0.772172019338426	1.1985597053517	0.519413371074386	0.640851821236633	0.000645714667417141	0.00910780504110618	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	20
"Ceratobasidiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.487371311220893	0.840771405912416	0.562136094564021	0.673642349708997	0.00634834794440153	0.0464474064792922	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	9
"Vishniacozyma"	"pH"	"acidic"	"pHacidic"	-0.599218732082905	1.20181042155671	0.618063517585249	0.703563511811582	0.00368847120268401	0.0343860702443767	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	20
"Helminthosphaeriaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-0.212939664596675	0.837760556349909	0.799358634449727	0.850139358215428	0.000553882493749436	0.00842484424703089	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	14
"Mycosymbioces"	"pH"	"acidic"	"pHacidic"	0.0777253815061138	1.33652203358824	0.953625199002085	0.961547319035333	0.00477374579539114	0.0402996672667837	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	23	21
"Acaulopage"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Achroceratosphaeria"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0751418382144407	0.172349136856933	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	5
"Acrodontium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Agaricostilbales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0144780832882656	0.0703221188287188	"No data points have the baseline factor level"	"abundance"	23	10
"Agonimia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Annulatascales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0999184566584802	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Aphanocladium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0359146435273353	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Apiosordaria"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703526	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Archaeorhizomycetales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.13827039674339	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Archaeorhizomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.19478743162334	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Ascocorticium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Aspergillaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Aspicilia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0237572526739043	0.0985846900886283	"No data points have the baseline factor level"	"abundance"	23	9
"Atheliales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.09991845665848	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Bacidina"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0513244496829772	0.15087194468844	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	6
"Bannozyma"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743394	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Basidiobolus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0999184566584799	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Basidiodendron"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0723129419325734	0.172349136856933	"No data points have the baseline factor level"	"abundance"	23	6
"Buckleyzyma"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0751418382144406	0.172349136856933	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	5
"Burgoa"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Calophoma"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Calycellina"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0999184566584799	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Calyptella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703528	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Camptobasidium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Candida"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623338	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Cenangium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703528	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Cenococcum"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.00711183625906105	0.0507486587374973	"No data points have the baseline factor level"	"abundance"	23	12
"Chaetosphaeriaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0723129419325735	0.172349136856933	"No data points have the baseline factor level"	"abundance"	23	6
"Cladonia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703526	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Cladoriellaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0237572526739049	0.0985846900886283	"No data points have the baseline factor level"	"abundance"	23	9
"Claroideoglomus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Clavulina"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623338	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Clavulinaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743392	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Coccomyces"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0516827769001916	0.15087194468844	"No data points have the baseline factor level"	"abundance"	23	7
"Coemansia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Cryptococcus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0342079766500798	0.113435322179235	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	7
"Davidhawksworthia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0999184566584803	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Dermateaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.00779487408073376	0.0549443563251721	"No data points have the baseline factor level"	"abundance"	23	11
"Diaporthe"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703525	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Diatrype"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703526	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Dictyolus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.035914643527335	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Diddensiella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0751418382144412	0.172349136856933	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	5
"Discosia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Dominikia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.109425306496398	0.22114624879342	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	4
"Dothiora"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0144780832882649	0.0703221188287188	"No data points have the baseline factor level"	"abundance"	23	10
"Endophragmiella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0237572526739045	0.0985846900886283	"No data points have the baseline factor level"	"abundance"	23	9
"Entocybe"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Entorrhizaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.19478743162334	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Eocronartium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703526	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Epicoccum"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0342079766500796	0.113435322179235	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	7
"Fayodia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0237572526739043	0.0985846900886283	"No data points have the baseline factor level"	"abundance"	23	9
"Fellomyces"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Filobasidiella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Filobasidium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703528	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Geoglossales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0999184566584799	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Geomyces"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0723129419325735	0.172349136856933	"No data points have the baseline factor level"	"abundance"	23	6
"Gloeopycnis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0723129419325742	0.172349136856933	"No data points have the baseline factor level"	"abundance"	23	6
"Goidanichiella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0723129419325735	0.172349136856933	"No data points have the baseline factor level"	"abundance"	23	6
"GS01_phy_Incertae_sedis_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"GS22_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0144780832882652	0.0703221188287188	"No data points have the baseline factor level"	"abundance"	23	10
"GS26_ord_Incertae_sedis_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.19478743162334	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"GS27_ord_Incertae_sedis_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743392	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
